start_date,end_date,department,contract,class,employee_id,fisrt_name,last_name,date_of_birth,phone,email,education_level,adress_street,adress_city,adress_postcode,CANTON
2023-05-01,,Ventes,CDI,2,EC-403bS4634,Ana,Peitrequin,1990-09-10,+41 (0)92 835 51 78,ana.peitrequin@bluewin.ch,Bachelor,Rainstrasse 39,Wettswil,8907,ZH
2023-05-01,,Analytique,CDI,2,EC-969SP14,Jacqueline,Francillon,1964-02-11,+41 85 551 65 97,jacqueline.francillon@romandie.com,Bachelor,Schönburgstrasse 21,Bern,3013,BE
2023-05-01,,Relations client,CDI,1,EC-098sF7274,Elodie,Bernasconi,1983-05-09,052 539 11 40,elodie_bernasconi@bluewin.ch,Doctorate,Route des Echelettes 30a,Rue,1673,FR
2023-05-01,,Relations client,CDI,2,EC-266GE6689,Patrick,Rey,2003-05-15,+41 (0)45 252 80 56,patrick.rey@yahoo.fr,Bachelor,Gmeindweg 10,Heiden,9410,AR
2023-05-01,,Relations client,CDI,1,EC-323Po2790,Sébastien,Nüsslin,1994-12-03,+41 (0)74 788 87 16,sebastien_nusslin176@hispeed.ch,Bachelor,Untere Weinackerstrasse 3a,Frauenfeld,8500,TG
2023-05-01,,Informatique,CDI,4,EC-819Xv5862,Emma,Beuchat,1979-06-23,+41 76 725 59 80,emma.beuchat730@bluewin.ch,Bachelor,Brunnacher 2,Forst b. Längenbühl,3636,BE
2023-05-01,,Ventes,CDI,1,EC-627AY9004,Daniel,Boechat,2002-02-06,+41 80 925 38 24,d_boechat777@hispeed.ch,Doctorate,Im Städtchen 1,Erlach,3235,BE
2023-05-01,,Relations client,CDD,1,EC-338YQ5559,Raymond,Monnet,2001-06-19,+41 (0)35 631 24 68,r_monnet998@sunrise.ch,Master,Obere Briggerstrasse 29,Winterthur,8406,ZH
2023-05-01,2023-10-31,Ressources humaines,externe,1,EC-381DO3448,Emilie,Chevalley,1997-03-22,+41 (0)64 685 74 67,e.chevalley@romandie.com,Master,Blattacherweg 3,Därligen,3707,BE
2023-05-01,,Ventes,CDD,1,EC-157lj5280,Charles,Dubey,1999-07-15,+41 (0)54 497 52 10,cdubey@hotmail.fr,Bachelor,Schachenstrasse 95.1,Bonstetten,8906,ZH
2023-05-01,,Informatique,CDI,1,EC-240zY3957,Roger,Maire,2002-12-25,+41 (0)79 441 40 53,rmaire@romandie.com,Secondary,Rue du Tombet 28a,Peseux,2034,NE
2023-05-01,,Ressources humaines,CDI,1,EC-857up1459,Stéphanie,Curdy,1963-11-09,+41 (0)20 321 58 20,s_curdy@gmail.com,Bachelor,Via Carlo Maderno 41,Mendrisio,6850,TI
2023-05-01,,Relations client,CDI,2,EC-110ik5294,Clara,Bovet,1963-05-29,+41 (0)36 757 79 95,clara.bovet849@hispeed.ch,Bachelor,Murtenstrasse 43,Kriechenwil,3179,BE
2023-05-01,2023-07-31,Analytique,stage,1,EC-214ge2044,Emilie,Polla,1968-10-04,+41 57 620 26 23,emilie_polla@gmail.com,Secondary,Rütteli 1181.1,Kaltbrunn,8722,SG
2023-05-01,2023-10-31,Infrastructure,externe,1,EC-498NH4073,Antonio,Jacot-Descombes,2003-08-27,+41 (0)81 391 58 97,antonio_jacot-descombes711@sunrise.ch,Master,Chemin de la Raisse 4,La Neuveville,2520,BE
2023-05-01,2023-10-31,Infrastructure,externe,1,EC-541rE7514,Jeanne,Vermeil,1964-10-28,+41 (0)20 663 76 90,jvermeil@hispeed.ch,Bachelor,Oberhofen 1.5,Inwil,6034,LU
2023-10-31,,Infrastructure,CDI,2,EC-541rE7514,Jeanne,Vermeil,1964-10-28,+41 (0)20 663 76 90,jvermeil@hispeed.ch,Bachelor,Oberhofen 1.5,Inwil,6034,LU
2023-05-01,,Ventes,CDI,4,EC-461Mc9023,François,Chatriant,1989-06-30,060 588 14 24,f_chatriant757@vtxnet.ch,Master,,Wiggen,6192,LU
2023-06-01,2023-08-31,Ressources humaines,stage,1,EC-358eo2996,Chloé,Jacot-Descombes,1981-10-15,+41 (0)88 738 96 42,c_jacot-descombes348@gmail.com,Bachelor,Auf Oberrüti 16,Horw,6048,LU
2023-06-01,2023-11-30,Ressources humaines,externe,1,EC-499sn4686,Christophe,Mottiez,1982-04-30,+41 58 743 21 19,c_mottiez@bluewin.ch,Secondary,Bussentalstrasse 11,Bäretswil,8344,ZH
2023-06-01,2023-11-30,Relations client,externe,1,EC-376dr6867,Gabriel,Meyer,1996-01-18,+41 35 390 99 45,gmeyer172@yahoo.fr,Master,Parkweg 6,Cham,6330,ZG
2023-06-01,,Ventes,CDI,1,EC-687Jo3864,Maria,Boechat,2003-05-23,079 907 65 46,mboechat@hotmail.fr,Master,Flüehli 36,Schwarzenburg,3150,BE
2023-06-01,,Relations client,CDI,1,EC-228hN3362,Hélène,Paschoud,1983-02-21,+41 75 080 72 49,h.paschoud@hotmail.fr,Secondary,Bergstrasse 31,Oberarth,6414,SZ
2023-06-01,,Ventes,CDD,2,EC-559ZJ3817,Georges,Wicht,1996-04-21,+41 57 568 36 67,georges_wicht861@sunrise.ch,Doctorate,Rue du Village 67a,Vernier,1214,GE
2023-06-01,,Ressources humaines,CDI,2,EC-144AU2830,Louis,Aebi,1962-12-30,074 932 41 32,louis_aebi@hotmail.fr,Secondary,Oberwilerstrasse 47,Allschwil,4123,BL
2023-06-01,,Ventes,CDI,3,EC-987Ep2509,Raymond,Polla,1966-12-25,078 814 54 65,raymond_polla484@yahoo.fr,Master,Rue du Beulet 3,Genève,1203,GE
2023-06-01,,Ressources humaines,CDI,1,EC-356aU3318,Bernard,Menthonnex,1983-01-05,+41 86 309 09 81,bmenthonnex@gmail.com,Secondary,Ettenfeldstrasse 1,Zürich,8052,ZH
2023-06-01,,Infrastructure,CDI,1,EC-100tX5,Laura,Gillièron,1980-04-16,+41 (0)68 881 92 59,l_gillieron673@yahoo.fr,Secondary,Tilserstrasse 22,Plons,8889,SG
2023-06-01,2023-08-31,Relations client,stage,1,EC-474EY566,André,Badan,1961-03-03,+41 (0)61 431 06 80,andrebadan231@sunrise.ch,Secondary,Mülital 1c,Schmitten FR,3185,FR
2023-06-01,,Infrastructure,CDD,1,EC-022lq4033,Maria,Badel,1979-01-15,028 475 69 39,mariabadel520@bluewin.ch,Master,Pelikanstrasse 4,Weinfelden,8570,TG
2023-06-01,,Relations client,CDI,1,EC-177lN959,José,Marty,1958-09-13,+41 70 165 52 66,jose.marty22@romandie.com,Master,Rue de la Paix 50,Tramelan,2720,BE
2023-06-01,2023-11-30,Ressources humaines,externe,1,EC-283sX8724,Thierry,Treboux,2000-08-08,+41 (0)82 654 68 14,t_treboux@romandie.com,Secondary,Schwägalpstrasse 23,Urnäsch,9107,AR
2023-06-01,,Informatique,CDD,4,EC-936EE4100,Sébastien,Vuille,1974-05-27,+41 (0)20 353 91 93,sebastien_vuille@vtxnet.ch,Master,Langrütistrasse 51,Wädenswil,8820,ZH
2023-06-01,,Analytique,CDI,2,EC-149Wf5078,Monique,Bourquard,1964-04-23,065 975 77 37,monique.bourquard660@sunrise.ch,Doctorate,Rue des Fougères 19,Le Locle,2400,NE
2023-06-01,,Analytique,CDI,1,EC-564RW555,Suzanne,Blanc,1963-04-22,066 826 92 03,s_blanc551@hotmail.fr,Secondary,Route de Châtillon 34,Courrendlin,2830,JU
2023-06-01,,Relations client,CDD,1,EC-493Xy4995,Josiane,Cretton,1971-10-11,+41 (0)78 441 55 91,jcretton10@hispeed.ch,Secondary,Gässli 15,Seedorf BE,3267,BE
2023-06-01,2023-11-30,Relations client,externe,1,EC-533iT3275,Eva,Gillièron,1979-04-27,+41 (0)60 832 98 84,evagillieron929@romandie.com,Bachelor,Schaffhauserstrasse 152a.1,Kloten,8302,ZH
2023-06-01,,Relations client,CDI,2,EC-492Xf324,Alain,Morand,1978-07-11,+41 (0)58 977 38 72,a_morand@sunrise.ch,Master,Mellgentenstrasse 35.1,Kreuzlingen,8280,TG
2023-06-01,,Direction,CDI,5,EC-774SY5189,Patricia,Godet,1972-12-14,+41 (0)43 512 02 67,p_godet@gmail.com,Bachelor,Brunnensteigstrasse 11,Rorbas,8427,ZH
2023-06-01,,Ventes,CDI,1,EC-893NL5205,Patricia,Bovet,1988-09-03,+41 43 097 83 19,patricia_bovet966@romandie.com,Secondary,La Strecia 7,Castel San Pietro,6874,TI
2023-06-01,2023-08-31,Informatique,stage,1,EC-016IQ6294,Noah,Chapuis,1969-07-06,+41 (0)90 252 81 99,noah.chapuis@gmail.com,Bachelor,Kirschenackerweg 10,Ittigen,3063,BE
2023-06-01,,Relations client,CDD,2,EC-930eN9790,Chloé,Joly,1970-01-11,023 254 53 52,chloejoly188@hotmail.fr,Master,Finstermoosstrasse 2a,Linden,3673,BE
2023-06-01,,Ventes,CDI,4,EC-777Tv2552,Claude,Bouvier,1965-06-02,064 165 51 92,claudebouvier@hotmail.fr,Master,Rosenbergstrasse 16,Schaffhausen,8200,SH
2023-06-01,2023-11-30,Ventes,externe,1,EC-189aV1419,Nicolas,Mercier,1988-04-01,049 469 30 04,n_mercier@gmail.com,Doctorate,Friedheimstrasse 20,Olten,4600,SO
2023-11-30,,Ventes,CDI,2,EC-189aV1419,Nicolas,Mercier,1988-04-01,049 469 30 04,n_mercier@gmail.com,Doctorate,Friedheimstrasse 20,Olten,4600,SO
2023-06-01,,Direction,CDI,5,EC-099Ig471,Fabienne,Droz,1981-03-02,079 739 06 68,f_droz@gmail.com,Bachelor,Sengelbachweg 19,Aarau,5000,AG
2023-06-01,,Ventes,CDI,1,EC-210GD8534,Anne,Barbey,1996-04-29,+41 (0)45 935 80 98,abarbey@hotmail.fr,Master,Plattenstrasse 4,Glattbrugg,8152,ZH
2023-06-01,,Ventes,CDD,3,EC-636Tu3618,Pierre,Gubéran,1969-11-04,030 116 68 07,p.guberan@vtxnet.ch,Bachelor,Via Scarp 8,Semione,6714,TI
2023-06-01,2023-11-30,Analytique,externe,1,EC-516GV4919,René,Delèze,1990-06-18,065 375 38 88,rene.deleze@yahoo.fr,Master,Hölzliweg 2,Bazenheid,9602,SG
2023-06-01,,Relations client,CDD,1,EC-312QJ3773,Josiane,Grojean,1960-08-12,+41 (0)34 500 20 77,j.grojean474@vtxnet.ch,Doctorate,Gartenstrasse 7,Lachen SZ,8853,SZ
2023-06-01,,Infrastructure,CDD,1,EC-140tt3345,Laetitia,Crivelli,1981-10-18,024 562 86 74,l.crivelli293@romandie.com,Bachelor,Route des Champs de la Cour 16,Colombier NE,2013,NE
2023-06-01,2023-11-30,Ventes,externe,1,EC-406BA6585,Elisabeth,Chevrolet,1968-01-14,067 398 12 37,elisabethchevrolet817@bluewin.ch,Master,,Steinhausen,6312,ZG
2023-06-01,,Relations client,CDI,3,EC-840rA9343,Louis,Brandt,1969-01-11,+41 53 376 64 49,louis_brandt710@hispeed.ch,Secondary,Ahornweg 5,Roggwil BE,4914,BE
2023-06-01,,Ventes,CDD,1,EC-050cS5944,Jacques,Droz,2001-07-25,021 823 01 09,jdroz799@hotmail.fr,Bachelor,Schlossgasse 1,Bottmingen,4103,BL
2023-06-01,,Relations client,CDD,1,EC-576ca5486,Olivier,Cosendey,1971-06-04,+41 21 478 35 16,o_cosendey160@romandie.com,Bachelor,Kirchweg 70,Oberengstringen,8102,ZH
2023-06-01,,Relations client,CDD,2,EC-328JY7207,Philippe,Pasquier,1982-03-08,+41 53 938 08 06,ppasquier824@vtxnet.ch,Master,Al Monostéi 25,Claro,6702,TI
2023-06-01,,Relations client,CDI,2,EC-585Kc3451,José,Cousin,1999-09-11,022 949 45 47,jose_cousin@hispeed.ch,Master,Zollstrasse 21.1,Zweidlen,8192,ZH
2023-06-01,2023-11-30,Relations client,externe,1,EC-201Rl7712,Françoise,Piccand,1994-01-26,+41 84 844 82 11,francoise.piccand@hispeed.ch,Master,Haagerstrasse 521,Gams,9473,SG
2023-06-01,,Ventes,CDD,4,EC-051JA6022,Aurélie,Mottiez,1991-04-13,+41 73 166 12 17,aurelie_mottiez@hotmail.fr,Master,Seestrasse 960.1,Meilen,8706,ZH
2023-06-01,,Infrastructure,CDD,3,EC-414Lm5094,Alice,Aebi,1988-11-08,+41 87 779 01 57,aliceaebi455@bluewin.ch,Bachelor,Uznacherstrasse 1,Kaltbrunn,8722,SG
2023-06-01,,Direction,CDI,5,EC-592ja8283,Josiane,Boechat,1966-12-12,020 403 88 96,josiane.boechat@vtxnet.ch,Secondary,Fehrenstrasse 28,Büsserach,4227,SO
2023-06-01,,Relations client,CDI,1,EC-811ak9081,Guillaume,Brandt,1968-02-17,072 705 86 10,g_brandt443@hotmail.fr,Master,Axalpstrasse 189,Axalp,3855,BE
2023-06-01,,Ventes,CDD,3,EC-869aF1565,Thomas,Privet,1996-02-14,052 413 27 18,t_privet@vtxnet.ch,Bachelor,Rue du Collège 1,Clarens,1815,VD
2023-06-01,,Ressources humaines,CDI,1,EC-257es1415,Matteo,Bonvini,1981-02-22,+41 (0)56 302 78 28,m.bonvini@sunrise.ch,Secondary,Chemin de la Poste 7,St-Saphorin (Lavaux),1071,VD
2023-06-01,2023-11-30,Ventes,externe,1,EC-508Fj8445,Julien,Vienne,1991-08-30,+41 (0)70 767 51 24,julienvienne130@sunrise.ch,Master,Riedhubelstrasse 6,Gstaad,3780,BE
2023-06-01,,Relations client,CDI,2,EC-467sH5043,Gabriel,Rapraz,1973-08-08,037 293 36 96,g.rapraz612@hotmail.fr,Bachelor,Piazza Cav. Giovanni Rossi 11,Sessa,6997,TI
2023-06-01,,Infrastructure,CDI,3,EC-247Np8731,Paul,Grand,2002-02-22,069 280 70 25,pgrand@romandie.com,Master,Mühlestrasse 6e,Schlosswil,3082,BE
2023-06-01,,Ventes,CDD,2,EC-060EQ1726,Albert,Piccand,1961-06-06,+41 75 778 75 80,a.piccand@romandie.com,Bachelor,Parkstrasse 24,Binningen,4102,BL
2023-06-01,2023-11-30,Ressources humaines,externe,1,EC-997RD9266,Léa,Bernasconi,1966-06-22,032 003 88 14,l.bernasconi@sunrise.ch,Bachelor,Route d'Epeisses 3,Avully,1237,GE
2023-06-01,,Ventes,CDD,3,EC-702IV8727,Théo,Deshusses,1965-07-11,+41 (0)29 264 44 18,t_deshusses@gmail.com,Master,Unterdorfstrasse 25,Weingarten-Kalthäusern,9508,TG
2023-06-01,,Informatique,CDI,1,EC-341uV785,Philippe,Cornuz,1989-06-24,+41 (0)63 954 80 75,philippecornuz92@vtxnet.ch,Master,Route de Ponthaux 23,Noréaz,1757,FR
2023-06-01,,Ventes,CDI,1,EC-465eN3517,Sandrine,Montandon,1999-10-01,+41 79 196 35 49,s_montandon166@bluewin.ch,Bachelor,Alpenblickstrasse 2a,Uster,8610,ZH
2023-06-01,2023-08-31,Ventes,stage,1,EC-392hO3739,Luca,Grojean,1996-09-24,+41 86 308 45 70,l_grojean@hotmail.fr,Doctorate,Zugerstrasse 70,Arth,6415,SZ
2023-06-01,,Relations client,CDI,2,EC-754WI2680,Philippe,Monney,1984-02-14,+41 97 168 50 73,p.monney426@hispeed.ch,Master,Luzernerstrasse 289,Merlischachen,6402,SZ
2023-06-01,2023-08-31,Analytique,stage,1,EC-337Bt814,Sandrine,Georges,2004-01-02,+41 (0)93 483 38 13,sandrine_georges@gmail.com,Bachelor,Hohle 5b,Gurzelen,3663,BE
2023-06-01,,Informatique,CDI,1,EC-259Xm8183,Isabelle,Uldry,2002-06-23,+41 51 429 10 18,iuldry11@vtxnet.ch,Secondary,Poststrasse 19.1,Dietikon,8953,ZH
2023-06-01,,Relations client,CDD,1,EC-949Eh3088,Gabriel,Meyer,1991-11-10,+41 31 451 79 10,gmeyer680@hispeed.ch,Doctorate,Kleinhausstrasse 9.3,Nürensdorf,8309,ZH
2023-06-01,,Informatique,CDI,2,EC-369KL3581,Emilie,Comment,1963-09-03,058 547 33 28,e_comment857@hotmail.fr,Master,Seestrasse 6,Beckenried,6375,NW
2023-06-01,2023-11-30,Informatique,externe,1,EC-272FU9528,Véronique,Besse,1999-09-22,+41 81 321 45 10,veronique.besse509@vtxnet.ch,Bachelor,Gehrenstrasse 29,Erlinsbach,5018,AG
2023-06-01,,Ventes,CDD,1,EC-594zE8416,Sandra,Brahier,1961-02-23,042 962 25 35,s_brahier@gmail.com,Master,Chemin Théodore-BRET 28,Vandoeuvres,1253,GE
2023-06-01,,Ventes,CDD,2,EC-108ZS2780,Pascal,Mottet,1980-05-02,025 594 20 86,pmottet419@bluewin.ch,Secondary,Usserbirch 10,Gebenstorf,5412,AG
2023-06-01,,Informatique,CDI,4,EC-698lM2612,Laurence,Rosselet,1961-02-03,+41 79 881 21 85,laurence.rosselet@romandie.com,Doctorate,Bahnweg 10,Bättwil,4112,SO
2023-06-01,,Infrastructure,CDD,1,EC-055DI1438,Christian,Brandt,1995-11-22,+41 (0)39 681 07 17,christian.brandt221@sunrise.ch,Secondary,Seidenweg 25a,Bellach,4512,SO
2023-06-01,2023-11-30,Ventes,externe,1,EC-167hO22,Véronique,Delèze,1976-09-25,+41 (0)92 547 21 81,veronique.deleze403@vtxnet.ch,Master,Weid 25,Netstal,8754,GL
2023-06-01,2023-11-30,Relations client,externe,1,EC-625yS8047,Arthur,Théraulaz,1981-07-06,+41 68 251 21 91,a.theraulaz667@romandie.com,Secondary,Stuketenstrasse 24,Rumlikon,8332,ZH
2023-06-01,2023-11-30,Relations client,externe,1,EC-857ZQ1055,Matteo,Droz,1972-11-09,055 754 52 59,matteo_droz64@yahoo.fr,Bachelor,Dorfstrasse 5,Zwingen,4222,BL
2023-06-01,,Relations client,CDD,4,EC-923eu4984,Zoé,Beuret,1989-09-20,036 208 65 00,zbeuret@bluewin.ch,Bachelor,Neumattstrasse 20a,Burgdorf,3400,BE
2023-06-01,,Ventes,CDD,2,EC-377AQ20,Lucas,Charpié,1991-11-04,+41 86 354 01 63,lcharpie@hispeed.ch,Master,Buchenweg 12,Benzenschwil,5636,AG
2023-06-01,,Ventes,CDD,2,EC-722Jz7957,Marianne,Chopard,2003-07-08,+41 (0)93 770 64 64,mchopard148@hispeed.ch,Master,Otmarstrasse 13,St. Gallen,9000,SG
2023-06-01,,Ressources humaines,CDD,2,EC-320Yj4940,Claude,Rosselet,1994-12-31,+41 (0)82 487 87 65,crosselet@vtxnet.ch,Doctorate,Birkenweg 2,Grabs,9472,SG
2023-06-01,,Relations client,CDI,3,EC-021tc5256,André,Besençon,1978-07-29,+41 26 971 92 88,abesencon@sunrise.ch,Secondary,Grüt 18,Hombrechtikon,8634,ZH
2023-06-01,,Informatique,CDI,2,EC-369sr9127,Laurence,Pasquier,1981-04-03,+41 (0)87 093 16 28,l.pasquier@sunrise.ch,Bachelor,Försterstrasse 17,Langenthal,4900,BE
2023-06-01,,Ventes,CDI,1,EC-525CW2015,David,Bochud,1993-08-14,+41 (0)75 800 40 29,dbochud114@bluewin.ch,Master,Ringstrasse 14.2,Neuenhof,5432,AG
2023-06-01,,Relations client,CDI,1,EC-866mB5843,Jeanne,Francillon,1960-11-21,+41 (0)49 631 71 43,j.francillon@gmail.com,Secondary,Entlebucherstrasse 68,Wolhusen,6110,LU
2023-06-01,,Relations client,CDI,4,EC-424Vn2295,Eva,Chatriand,1997-02-18,047 266 56 12,eva_chatriand681@hispeed.ch,Bachelor,Obere Haldenstrasse 36,Tübach,9327,SG
2023-06-01,,Ventes,CDI,1,EC-102Ud5940,Elodie,Bourquard,1996-12-24,+41 (0)63 610 26 77,e.bourquard688@vtxnet.ch,Doctorate,Oberfeld 37.1,Tegerfelden,5306,AG
2023-06-01,,Direction,CDI,5,EC-510EN505,Caroline,Broquet,1962-02-17,+41 27 627 66 72,caroline_broquet124@vtxnet.ch,Secondary,Hörnlistrasse 1,Bürglen TG,8575,TG
2023-06-01,,Relations client,CDI,3,EC-965Rk2383,Bruno,Beuret,1980-08-20,041 291 03 04,bruno_beuret885@hotmail.fr,Master,Grand-Rue 7,Attalens,1616,FR
2023-06-01,2023-11-30,Ressources humaines,externe,1,EC-059BE4956,Jeanne,Chatriant,1978-06-04,+41 (0)32 460 85 32,jchatriant@romandie.com,Bachelor,Neinernstrasse 41.1,Wiesendangen,8542,ZH
2023-11-30,,Ressources humaines,CDI,2,EC-059BE4956,Jeanne,Chatriant,1978-06-04,+41 (0)32 460 85 32,jchatriant@romandie.com,Bachelor,Neinernstrasse 41.1,Wiesendangen,8542,ZH
2023-06-01,,Ressources humaines,CDI,1,EC-722LZ4453,Eric,Julliard,1962-06-18,+41 (0)62 718 57 73,ejulliard@vtxnet.ch,Master,Oberfeldstrasse 52,Frauenfeld,8500,TG
2023-06-01,,Analytique,CDD,4,EC-672gi1417,Jean-Pierre,Bujard,1981-09-09,030 353 57 58,jean-pierre_bujard857@vtxnet.ch,Bachelor,Alte Tösstalstrasse 32a,Rämismühle,8487,ZH
2023-06-01,,Ressources humaines,CDD,1,EC-874Mk4357,Valérie,Müller,1993-11-11,045 180 10 99,valeriemuller902@bluewin.ch,Master,Pfarrhausstrasse 3,Lufingen,8426,ZH
2023-06-01,,Ventes,CDD,4,EC-716Bs5853,François,Matile,1988-11-12,+41 73 652 26 15,francois.matile898@sunrise.ch,Secondary,Bidogno nucleo 47,Bidogno,6958,TI
2023-06-01,2023-11-30,Relations client,externe,1,EC-741Ip6779,Mathilde,Chatriand,1997-04-08,036 967 55 64,mathilde.chatriand849@vtxnet.ch,Master,Blumenweg 2,Oftringen,4665,AG
2023-06-01,,Analytique,CDD,3,EC-708Fy6965,Michael,Meyer,1975-09-04,061 001 11 44,m.meyer@yahoo.fr,Bachelor,Ringstrasse 22,Oekingen,4566,SO
2023-07-01,,Infrastructure,CDI,2,EC-238Pv745,Christophe,Crevoisier,1997-02-28,+41 26 016 99 83,christophe.crevoisier823@hotmail.fr,Master,Dorfstrasse 3.1,Reitnau,5057,AG
2023-07-01,,Infrastructure,CDI,2,EC-115qH1342,René,Grojean,1960-01-27,+41 (0)56 341 22 39,r.grojean675@hotmail.fr,Bachelor,Eichackerstrasse 1,Winznau,4652,SO
2023-07-01,2023-09-30,Ressources humaines,stage,1,EC-355za2989,Thérèse,Mayor,1991-01-12,+41 73 419 34 61,t.mayor873@hotmail.fr,Secondary,Rue Charles-L'Eplattenier 4,Les Geneveys-sur-Coffrane,2206,NE
2023-07-01,,Infrastructure,CDI,3,EC-024xs6267,Valérie,Beurret,1968-01-27,+41 80 006 38 58,valeriebeurret@hotmail.fr,Bachelor,Titlisweg 44,Wohlen AG,5610,AG
2023-07-01,,Ventes,CDI,2,EC-649cm4551,Valérie,Aeby,2000-09-11,+41 27 743 12 92,v_aeby@hispeed.ch,Master,Neuhofweg 4,Meggen,6045,LU
2023-07-01,,Relations client,CDD,3,EC-639sR3666,Clara,Cossy,1984-01-31,+41 (0)47 464 80 03,ccossy752@sunrise.ch,Bachelor,Horgenberg 5a,Mitlödi,8756,GL
2023-07-01,,Informatique,CDD,1,EC-216cP5472,Marianne,Besançon,1984-04-15,079 454 16 79,mbesancon@vtxnet.ch,Master,Hofstrasse 17,Gipf-Oberfrick,5073,AG
2023-07-01,,Relations client,CDI,2,EC-920sy5834,René,Chaudet,1968-06-19,+41 (0)42 351 93 55,rene_chaudet@yahoo.fr,Master,Unter Hambühl 302a,Signau,3534,BE
2023-07-01,2023-09-30,Relations client,stage,1,EC-720hx8828,Nelly,Jacot-Guillarmod,1963-07-17,+41 53 918 33 33,n_jacot-guillarmod143@sunrise.ch,Bachelor,Rue de l'Helvétie 1,La Chaux-de-Fonds,2300,NE
2023-07-01,,Relations client,CDD,2,EC-513Oa8584,Eliane,Bahon,1981-05-27,+41 23 324 47 24,elianebahon695@sunrise.ch,Secondary,Allmendingenstrasse 77h,Thun,3608,BE
2023-07-01,,Ressources humaines,CDI,1,EC-919Cs3567,Laetitia,Beguin,1980-01-19,+41 37 670 63 47,laetitia_beguin@hotmail.fr,Master,Giornicostrasse 46,Basel,4053,BS
2023-07-01,2023-12-31,Ressources humaines,externe,1,EC-760oU8524,Anna,Matile,1975-10-15,060 526 62 72,a_matile@hotmail.fr,Secondary,Route Principale 46,Evilard,2533,BE
2023-07-01,2023-09-30,Analytique,stage,1,EC-796NR9724,Jean,Thorens,1971-08-20,+41 21 622 51 53,j_thorens@yahoo.fr,Master,Burgunderstrasse 6,Liestal,4410,BL
2023-07-01,,Relations client,CDI,3,EC-736CW5133,Pierre,Monnet,1985-04-28,079 520 12 16,pmonnet@yahoo.fr,Master,Chemin de la Maison-Blanche 15,Evilard,2533,BE
2023-07-01,2023-12-31,Relations client,externe,1,EC-604Ww9924,Laetitia,Cosandey,2000-08-16,+41 32 361 53 90,laetitia_cosandey622@romandie.com,Bachelor,Via Roccolo 7,Agarone,6597,TI
2023-07-01,,Ressources humaines,CDI,1,EC-423ip1042,Olivier,Sansonnens,1979-09-02,+41 (0)51 579 04 42,oliviersansonnens@yahoo.fr,Bachelor,Chemin de Chantemerle 3,Borex,1277,VD
2023-07-01,,Ressources humaines,CDI,3,EC-488fG1639,Sophie,Carraud,1979-03-08,+41 51 122 29 89,s_carraud116@yahoo.fr,Master,Loogweg 9d,Reinach BL,4153,BL
2023-07-01,,Analytique,CDI,2,EC-923Oy9717,Robert,Müller,2001-05-04,+41 (0)22 918 42 40,r.muller662@hotmail.fr,Master,Johannes-Hirt-Strasse 10,Au ZH,8804,ZH
2023-07-01,,Ressources humaines,CDI,1,EC-726Ew5131,Elisabeth,Rappaz,1991-03-16,029 083 85 75,elisabethrappaz128@gmail.com,Master,Ahornweg 2,Wängi,9545,TG
2023-07-01,,Infrastructure,CDD,1,EC-871nj461,Nelly,Beuret,1959-09-29,+41 23 259 92 58,n_beuret434@bluewin.ch,Master,Zähringerstrasse 37a,Burgdorf,3400,BE
2023-07-01,2023-12-31,Infrastructure,externe,1,EC-734oP9728,Maria,Rosselet,2000-10-16,+41 (0)61 410 68 13,mrosselet214@gmail.com,Bachelor,Schönenberg 259,Gams,9473,SG
2023-07-01,2023-09-30,Ventes,stage,1,EC-431Lo902,Thierry,Masseron,1999-04-25,+41 21 957 46 94,thierry.masseron306@yahoo.fr,Master,Rue Centrale 6,Apples,1143,VD
2023-07-01,,Relations client,CDI,2,EC-756rd6252,Jessica,Morard,1965-02-14,+41 38 644 77 22,jmorard62@bluewin.ch,Master,Via Ronchetto 2,Arbedo,6517,TI
2023-07-01,,Informatique,CDI,1,EC-383dv5598,Philippe,Carraux,1982-03-24,+41 (0)34 142 58 20,philippe.carraux@hispeed.ch,Doctorate,Hochrain / Crêt-du-Haut 40,Biel/Bienne,2502,BE
2023-07-01,,Relations client,CDD,3,EC-882kI8968,Odette,Mottiez,1990-12-05,+41 (0)72 424 31 67,odette.mottiez@romandie.com,Secondary,Untertalweg 30b,Arlesheim,4144,BL
2023-07-01,2023-12-31,Infrastructure,externe,1,EC-155us2195,Manuel,Beguin,2002-08-18,+41 (0)63 659 23 11,m_beguin65@yahoo.fr,Doctorate,Bernrainstrasse 16,Wigoltingen,8556,TG
2023-07-01,,Ressources humaines,CDD,4,EC-296ng6373,Céline,Robadey,1996-11-23,038 324 43 00,celinerobadey872@hispeed.ch,Bachelor,Via Juan José Morosoli 40,Odogno,6960,TI
2023-07-01,2023-09-30,Infrastructure,stage,1,EC-706OL8360,Charlotte,Besençon,2002-02-12,061 600 68 18,cbesencon@romandie.com,Doctorate,Schmidiger 1314a,Brienz BE,3855,BE
2023-07-01,,Direction,CDI,5,EC-733rN2084,Emilie,Nusslé,2000-06-19,027 588 79 63,emilie.nussle@hotmail.fr,Doctorate,Via Crocivaglio 51,Monteggio,6998,TI
2023-07-01,,Relations client,CDI,2,EC-754Gm4943,Gabriel,Balmat,1964-04-04,028 369 71 69,gabriel_balmat64@yahoo.fr,Secondary,Grossmattstrasse 9h,Farnern,4539,BE
